5E-4,1.672E-5
7E-4,1.666E-5
0.0017,1.676E-5
0.0028,1.69E-5
0.0039,1.682E-5
0.0053,1.682E-5
0.0069,1.676E-5
0.0085,1.674E-5
0.0122,1.686E-5
0.0327,1.682E-5
0.0344,1.688E-5
0.0365,1.688E-5
0.0384,1.676E-5
0.0406,1.68E-5
0.0422,1.688E-5
0.0433,1.696E-5
0.0457,1.682E-5
0.048,1.686E-5
0.0502,1.682E-5
0.0518,1.686E-5
0.0539,1.684E-5
0.0562,1.674E-5
0.0582,1.678E-5
0.0598,1.692E-5
0.0621,1.7E-5
0.0641,1.694E-5
0.0662,1.692E-5
0.0679,1.686E-5
0.0702,1.69E-5
0.0718,1.696E-5
0.0736,1.67E-5
0.0758,1.666E-5
0.078,1.692E-5
0.0802,1.686E-5
0.0823,1.676E-5
0.0839,1.686E-5
0.086,1.684E-5
0.088,1.678E-5
0.0901,1.696E-5
0.0911,1.678E-5
0.0933,1.678E-5
0.0955,1.68E-5
0.0978,1.692E-5
0.0995,1.69E-5
0.1016,1.682E-5
0.1038,1.676E-5
0.1056,1.678E-5
0.1074,1.676E-5
0.1095,1.672E-5
0.1117,1.682E-5
0.1138,1.664E-5
0.1159,1.666E-5
0.1176,1.682E-5
0.1197,1.674E-5
0.1217,1.67E-5
0.1233,1.674E-5
0.1251,1.682E-5
0.1273,1.686E-5
0.1294,1.696E-5
0.1315,1.696E-5
0.1331,1.674E-5
0.1353,1.698E-5
0.1374,1.67E-5
0.1395,1.676E-5
0.1412,1.694E-5
0.1432,1.694E-5
0.1453,1.684E-5
0.1473,1.686E-5
0.149,1.672E-5
0.1509,1.69E-5
0.1529,1.674E-5
0.1551,1.66E-5
0.1568,1.67E-5
0.1589,1.696E-5
0.1609,1.686E-5
0.163,1.682E-5
0.1651,1.676E-5
0.1668,1.662E-5
0.1688,1.682E-5
0.1709,1.682E-5
0.1729,1.676E-5
0.1746,1.7E-5
0.1771,1.696E-5
0.1792,1.696E-5
0.1812,1.686E-5
0.1829,1.68E-5
0.185,1.686E-5
0.187,1.682E-5
0.189,1.684E-5
0.1897,1.696E-5
0.1926,1.684E-5
0.1949,1.692E-5
0.1967,1.682E-5
0.1988,1.686E-5
0.2011,1.688E-5
0.2032,1.684E-5
0.2049,1.682E-5
0.2069,1.694E-5
0.209,1.686E-5
0.2111,1.682E-5
0.2133,1.69E-5
0.2144,1.692E-5
0.2166,1.69E-5
0.2189,1.68E-5
0.221,1.672E-5
0.2226,1.692E-5
0.2247,1.676E-5
0.2269,1.67E-5
0.2289,1.684E-5
0.231,1.684E-5
0.2328,1.686E-5
0.2352,1.684E-5
0.2372,1.686E-5
0.2389,1.704E-5
0.241,1.69E-5
0.2427,1.678E-5
0.2449,1.682E-5
0.247,1.68E-5
0.2487,1.688E-5
0.2509,1.686E-5
0.2529,1.692E-5
0.255,1.686E-5
0.2566,1.684E-5
0.2587,1.688E-5
0.2608,1.688E-5
0.2629,1.688E-5
0.2645,1.684E-5
0.2666,1.672E-5
0.2687,1.682E-5
0.2693,1.694E-5
0.2713,1.682E-5
0.2738,1.682E-5
0.2761,1.696E-5
0.2784,1.696E-5
0.2805,1.684E-5
0.2823,1.686E-5
0.2844,1.682E-5
0.2866,1.684E-5
0.2886,1.684E-5
0.2907,1.688E-5
0.2924,1.688E-5
0.2945,1.672E-5
0.2965,1.69E-5
0.2986,1.692E-5
0.3004,1.686E-5
0.3011,1.704E-5
0.3036,1.68E-5
0.3055,1.678E-5
0.3078,1.686E-5
0.31,1.694E-5
0.3121,1.692E-5
0.3138,1.69E-5
0.3161,1.688E-5
0.3181,1.7E-5
0.3202,1.67E-5
0.322,1.68E-5
0.324,1.69E-5
0.3261,1.692E-5
0.3281,1.68E-5
0.3298,1.686E-5
0.3324,1.696E-5
0.3344,1.692E-5
0.3364,1.678E-5
0.3381,1.67E-5
0.3395,1.68E-5
0.3418,1.692E-5
0.3441,1.7E-5
0.3458,1.69E-5
0.3483,1.688E-5
0.3504,1.686E-5
0.352,1.688E-5
0.3543,1.67E-5
0.3563,1.676E-5
0.3584,1.686E-5
0.3604,1.686E-5
0.3621,1.686E-5
0.3639,1.69E-5
0.366,1.682E-5
0.3681,1.678E-5
0.3698,1.678E-5
0.3714,1.68E-5
0.3738,1.682E-5
0.3759,1.69E-5
0.3776,1.686E-5
0.3798,1.688E-5
0.3819,1.682E-5
0.3841,1.696E-5
0.3858,1.69E-5
0.3878,1.69E-5
0.3899,1.688E-5
0.392,1.69E-5
0.394,1.696E-5
0.3957,1.672E-5
0.3965,1.686E-5
0.3989,1.694E-5
0.4013,1.694E-5
0.403,1.696E-5
0.4057,1.686E-5
0.4078,1.684E-5
0.4095,1.69E-5
0.4117,1.69E-5
0.4139,1.68E-5
0.4151,1.682E-5
0.4174,1.682E-5
0.4192,1.686E-5
0.4216,1.7E-5
0.4237,1.696E-5
0.4258,1.678E-5
0.4275,1.688E-5
0.4296,1.684E-5
0.4318,1.68E-5
0.4339,1.694E-5
0.4356,1.686E-5
0.4376,1.662E-5
0.4396,1.682E-5
0.4417,1.686E-5
0.4433,1.67E-5
0.4455,1.672E-5
0.4475,1.684E-5
0.4486,1.676E-5
0.4506,1.68E-5
0.4528,1.682E-5
0.4551,1.668E-5
0.4572,1.672E-5
0.4593,1.688E-5
0.461,1.682E-5
0.4631,1.672E-5
0.4653,1.67E-5
0.4673,1.67E-5
0.469,1.654E-5
0.4711,1.672E-5
0.4731,1.67E-5
0.4745,1.686E-5
0.4764,1.684E-5
0.4786,1.676E-5
0.4807,1.676E-5
0.4828,1.69E-5
0.4845,1.682E-5
0.4868,1.688E-5
0.4888,1.684E-5
0.4908,1.676E-5
0.4926,1.68E-5
0.4947,1.696E-5
0.4967,1.682E-5
0.4979,1.676E-5
0.5004,1.686E-5
0.5022,1.678E-5
0.5044,1.686E-5
0.5066,1.682E-5
0.5087,1.682E-5
0.5103,1.682E-5
0.5124,1.69E-5
0.5145,1.688E-5
0.5167,1.69E-5
0.5187,1.694E-5
0.5203,1.68E-5
0.5224,1.682E-5
0.5246,1.69E-5
0.5267,1.692E-5
