5E-4,1.20603E-4
7E-4,1.20596E-4
0.0017,1.2061E-4
0.0028,1.2061E-4
0.0039,1.2061E-4
0.0053,1.20588E-4
0.0069,1.20588E-4
0.0085,1.20573E-4
0.0122,1.20581E-4
0.0327,1.20558E-4
0.0344,1.20432E-4
0.0365,1.20409E-4
0.0384,1.20387E-4
0.0406,1.20379E-4
0.0422,1.20365E-4
0.0433,1.20357E-4
0.0457,1.20342E-4
0.048,1.20342E-4
0.0502,1.20394E-4
0.0518,1.20335E-4
0.0539,1.2029E-4
0.0562,1.20268E-4
0.0582,1.20268E-4
0.0598,1.20275E-4
0.0621,1.20268E-4
0.0641,1.20245E-4
0.0662,1.20223E-4
0.0679,1.20253E-4
0.0702,1.20238E-4
0.0718,1.20223E-4
0.0736,1.20223E-4
0.0758,1.20223E-4
0.078,1.20193E-4
0.0802,1.20186E-4
0.0823,1.20186E-4
0.0839,1.20178E-4
0.086,1.20171E-4
0.088,1.20156E-4
0.0901,1.20149E-4
0.0911,1.20141E-4
0.0933,1.20134E-4
0.0955,1.20141E-4
0.0978,1.20141E-4
0.0995,1.20134E-4
0.1016,1.20119E-4
0.1038,1.20104E-4
0.1056,1.20096E-4
0.1074,1.20089E-4
0.1095,1.20089E-4
0.1117,1.20089E-4
0.1138,1.20081E-4
0.1159,1.20059E-4
0.1176,1.20067E-4
0.1197,1.20067E-4
0.1217,1.20067E-4
0.1233,1.20059E-4
0.1251,1.20052E-4
0.1273,1.20044E-4
0.1294,1.20059E-4
0.1315,1.20037E-4
0.1331,1.20029E-4
0.1353,1.20022E-4
0.1374,1.20014E-4
0.1395,1.20014E-4
0.1412,1.20014E-4
0.1432,1.20007E-4
0.1453,1.2E-4
0.1473,1.19992E-4
0.149,1.19992E-4
0.1509,1.19985E-4
0.1529,1.19985E-4
0.1551,1.19977E-4
0.1568,1.19985E-4
0.1589,1.19977E-4
0.1609,1.19955E-4
0.163,1.1997E-4
0.1651,1.19962E-4
0.1668,1.19955E-4
0.1688,1.19947E-4
0.1709,1.19947E-4
0.1729,1.1994E-4
0.1746,1.1994E-4
0.1771,1.19932E-4
0.1792,1.19925E-4
0.1812,1.19918E-4
0.1829,1.19925E-4
0.185,1.19918E-4
0.187,1.19918E-4
0.189,1.1991E-4
0.1897,1.1991E-4
0.1926,1.1991E-4
0.1949,1.19895E-4
0.1967,1.19888E-4
0.1988,1.19888E-4
0.2011,1.19888E-4
0.2032,1.19895E-4
0.2049,1.1988E-4
0.2069,1.1988E-4
0.209,1.19888E-4
0.2111,1.19873E-4
0.2133,1.19873E-4
0.2144,1.19858E-4
0.2166,1.19858E-4
0.2189,1.19858E-4
0.221,1.19858E-4
0.2226,1.19858E-4
0.2247,1.19858E-4
0.2269,1.19851E-4
0.2289,1.19828E-4
0.231,1.19828E-4
0.2328,1.19836E-4
0.2352,1.19836E-4
0.2372,1.19828E-4
0.2389,1.19828E-4
0.241,1.19821E-4
0.2427,1.19828E-4
0.2449,1.19821E-4
0.247,1.19813E-4
0.2487,1.19806E-4
0.2509,1.19798E-4
0.2529,1.19791E-4
0.255,1.19791E-4
0.2566,1.19798E-4
